experiment,system,plant_no,target_total_weight_g,harvest_plant_height_cm,harvest_shoot_weight_g,harvest_root_weight_g,harvest_root_length_cm,harvest_no_of_leaves,head_diameter_average_cm,canopy_area_cm2,replicate,water_ph_mean,water_ph_min,water_ph_max,water_ph_std,water_ec_mean,water_ec_min,water_ec_max,water_ec_std,water_tds_mean,water_tds_min,water_tds_max,water_tds_std,water_water_temperature_mean,water_water_temperature_min,water_water_temperature_max,water_water_temperature_std,total_nutrient_solution_added_ml,total_water_consumption_l,total_acid_consumption_ml,env_air_temperature_mean,env_air_temperature_min,env_air_temperature_max,env_air_temperature_std,env_humidity_mean,env_humidity_min,env_humidity_max,env_humidity_std,env_co2_mean,env_co2_min,env_co2_max,env_co2_std,initial_height_mean_cm,initial_weight_mean_g,initial_root_length_mean_cm
Experiment 3,R1T1,7,336.0,80.0,290.0,46.0,63.0,46.0,30.0,899.0,R1,6.648076923074075,5.7,7.5,0.47551127656459863,2.344719502709091,1.56,3.41,0.5680804645050146,1.1723597513636366,0.78,1.705,0.2840402322524495,22.85923594927272,19.6,33.0,2.0528029690224767,754.0,390.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R1T1,8,370.0,54.0,324.0,40.0,38.0,49.0,29.0,841.0,R1,6.648076923074075,5.7,7.5,0.47551127656459863,2.344719502709091,1.56,3.41,0.5680804645050146,1.1723597513636366,0.78,1.705,0.2840402322524495,22.85923594927272,19.6,33.0,2.0528029690224767,754.0,390.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R1T1,9,292.0,72.0,252.0,37.0,57.0,43.0,30.0,900.0,R1,6.648076923074075,5.7,7.5,0.47551127656459863,2.344719502709091,1.56,3.41,0.5680804645050146,1.1723597513636366,0.78,1.705,0.2840402322524495,22.85923594927272,19.6,33.0,2.0528029690224767,754.0,390.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R1T1,10,356.0,65.0,300.0,41.0,48.0,44.0,31.0,960.0,R1,6.648076923074075,5.7,7.5,0.47551127656459863,2.344719502709091,1.56,3.41,0.5680804645050146,1.1723597513636366,0.78,1.705,0.2840402322524495,22.85923594927272,19.6,33.0,2.0528029690224767,754.0,390.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R1T1,11,241.0,59.0,208.0,29.0,42.0,32.0,28.5,812.0,R1,6.648076923074075,5.7,7.5,0.47551127656459863,2.344719502709091,1.56,3.41,0.5680804645050146,1.1723597513636366,0.78,1.705,0.2840402322524495,22.85923594927272,19.6,33.0,2.0528029690224767,754.0,390.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R1T1,12,295.0,80.0,261.0,34.0,64.0,39.0,29.5,870.0,R1,6.648076923074075,5.7,7.5,0.47551127656459863,2.344719502709091,1.56,3.41,0.5680804645050146,1.1723597513636366,0.78,1.705,0.2840402322524495,22.85923594927272,19.6,33.0,2.0528029690224767,754.0,390.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T1,1,307.0,66.0,271.0,36.0,48.0,40.0,29.5,870.0,R2,6.723076923074074,5.9,7.7,0.43317905512328464,2.7215099715090907,1.56,3.53,0.4152957428884952,1.3607549857454544,0.78,1.765,0.20764787144426441,22.644089614000002,19.2,32.4,1.8828101087911522,706.0,380.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T1,2,341.0,80.0,303.0,37.0,61.0,41.0,31.5,992.0,R2,6.723076923074074,5.9,7.7,0.43317905512328464,2.7215099715090907,1.56,3.53,0.4152957428884952,1.3607549857454544,0.78,1.765,0.20764787144426441,22.644089614000002,19.2,32.4,1.8828101087911522,706.0,380.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T1,3,375.0,77.0,330.0,52.0,59.0,45.0,32.5,1056.0,R2,6.723076923074074,5.9,7.7,0.43317905512328464,2.7215099715090907,1.56,3.53,0.4152957428884952,1.3607549857454544,0.78,1.765,0.20764787144426441,22.644089614000002,19.2,32.4,1.8828101087911522,706.0,380.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T1,4,406.0,72.0,359.0,44.0,54.0,47.0,33.5,1120.0,R2,6.723076923074074,5.9,7.7,0.43317905512328464,2.7215099715090907,1.56,3.53,0.4152957428884952,1.3607549857454544,0.78,1.765,0.20764787144426441,22.644089614000002,19.2,32.4,1.8828101087911522,706.0,380.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T1,5,354.0,75.0,305.0,44.0,55.0,44.0,29.5,870.0,R2,6.723076923074074,5.9,7.7,0.43317905512328464,2.7215099715090907,1.56,3.53,0.4152957428884952,1.3607549857454544,0.78,1.765,0.20764787144426441,22.644089614000002,19.2,32.4,1.8828101087911522,706.0,380.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T1,6,344.0,73.0,304.0,40.0,57.0,48.0,30.0,899.0,R2,6.723076923074074,5.9,7.7,0.43317905512328464,2.7215099715090907,1.56,3.53,0.4152957428884952,1.3607549857454544,0.78,1.765,0.20764787144426441,22.644089614000002,19.2,32.4,1.8828101087911522,706.0,380.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T1,7,351.0,71.0,313.0,37.0,53.0,45.0,30.0,899.0,R2,6.723076923074074,5.9,7.7,0.43317905512328464,2.7215099715090907,1.56,3.53,0.4152957428884952,1.3607549857454544,0.78,1.765,0.20764787144426441,22.644089614000002,19.2,32.4,1.8828101087911522,706.0,380.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T1,8,378.0,60.0,330.0,43.0,39.0,44.0,34.0,1155.0,R2,6.723076923074074,5.9,7.7,0.43317905512328464,2.7215099715090907,1.56,3.53,0.4152957428884952,1.3607549857454544,0.78,1.765,0.20764787144426441,22.644089614000002,19.2,32.4,1.8828101087911522,706.0,380.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T1,9,371.0,78.0,330.0,38.0,57.0,49.0,30.5,928.0,R2,6.723076923074074,5.9,7.7,0.43317905512328464,2.7215099715090907,1.56,3.53,0.4152957428884952,1.3607549857454544,0.78,1.765,0.20764787144426441,22.644089614000002,19.2,32.4,1.8828101087911522,706.0,380.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T1,10,397.0,77.0,351.0,45.0,54.0,44.0,31.5,990.0,R2,6.723076923074074,5.9,7.7,0.43317905512328464,2.7215099715090907,1.56,3.53,0.4152957428884952,1.3607549857454544,0.78,1.765,0.20764787144426441,22.644089614000002,19.2,32.4,1.8828101087911522,706.0,380.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T1,11,388.0,75.0,342.0,46.0,54.0,46.0,34.0,1156.0,R2,6.723076923074074,5.9,7.7,0.43317905512328464,2.7215099715090907,1.56,3.53,0.4152957428884952,1.3607549857454544,0.78,1.765,0.20764787144426441,22.644089614000002,19.2,32.4,1.8828101087911522,706.0,380.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T1,12,312.0,63.0,274.0,38.0,44.0,41.0,29.5,870.0,R2,6.723076923074074,5.9,7.7,0.43317905512328464,2.7215099715090907,1.56,3.53,0.4152957428884952,1.3607549857454544,0.78,1.765,0.20764787144426441,22.644089614000002,19.2,32.4,1.8828101087911522,706.0,380.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R3T1,1,279.0,66.0,249.0,28.0,48.0,40.0,30.0,899.0,R3,6.828846153833333,6.0,7.6,0.4656157451532314,2.371314685309091,1.55,3.61,0.520443239586866,1.1856573426545456,0.775,1.805,0.260221619793433,22.328373113888883,19.1,31.0,1.793287928640377,734.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R3T1,2,271.0,71.0,240.0,30.0,52.0,36.0,28.5,812.0,R3,6.828846153833333,6.0,7.6,0.4656157451532314,2.371314685309091,1.55,3.61,0.520443239586866,1.1856573426545456,0.775,1.805,0.260221619793433,22.328373113888883,19.1,31.0,1.793287928640377,734.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R3T1,3,257.0,50.0,223.0,26.0,34.0,36.0,27.5,754.0,R3,6.828846153833333,6.0,7.6,0.4656157451532314,2.371314685309091,1.55,3.61,0.520443239586866,1.1856573426545456,0.775,1.805,0.260221619793433,22.328373113888883,19.1,31.0,1.793287928640377,734.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R3T1,4,301.0,68.0,260.0,36.0,47.0,39.0,28.5,810.0,R3,6.828846153833333,6.0,7.6,0.4656157451532314,2.371314685309091,1.55,3.61,0.520443239586866,1.1856573426545456,0.775,1.805,0.260221619793433,22.328373113888883,19.1,31.0,1.793287928640377,734.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R3T1,5,290.0,64.0,261.0,29.0,44.0,41.0,29.0,841.0,R3,6.828846153833333,6.0,7.6,0.4656157451532314,2.371314685309091,1.55,3.61,0.520443239586866,1.1856573426545456,0.775,1.805,0.260221619793433,22.328373113888883,19.1,31.0,1.793287928640377,734.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R3T1,6,307.0,69.0,274.0,32.0,52.0,43.0,32.5,1056.0,R3,6.828846153833333,6.0,7.6,0.4656157451532314,2.371314685309091,1.55,3.61,0.520443239586866,1.1856573426545456,0.775,1.805,0.260221619793433,22.328373113888883,19.1,31.0,1.793287928640377,734.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R3T1,7,294.0,67.0,258.0,35.0,47.0,37.0,32.0,1023.0,R3,6.828846153833333,6.0,7.6,0.4656157451532314,2.371314685309091,1.55,3.61,0.520443239586866,1.1856573426545456,0.775,1.805,0.260221619793433,22.328373113888883,19.1,31.0,1.793287928640377,734.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R3T1,8,347.0,69.0,314.0,31.0,51.0,47.0,30.5,928.0,R3,6.828846153833333,6.0,7.6,0.4656157451532314,2.371314685309091,1.55,3.61,0.520443239586866,1.1856573426545456,0.775,1.805,0.260221619793433,22.328373113888883,19.1,31.0,1.793287928640377,734.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R3T1,9,328.0,74.0,291.0,35.0,55.0,42.0,32.0,1023.0,R3,6.828846153833333,6.0,7.6,0.4656157451532314,2.371314685309091,1.55,3.61,0.520443239586866,1.1856573426545456,0.775,1.805,0.260221619793433,22.328373113888883,19.1,31.0,1.793287928640377,734.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R3T1,10,203.0,59.0,180.0,23.0,41.0,28.0,29.5,870.0,R3,6.828846153833333,6.0,7.6,0.4656157451532314,2.371314685309091,1.55,3.61,0.520443239586866,1.1856573426545456,0.775,1.805,0.260221619793433,22.328373113888883,19.1,31.0,1.793287928640377,734.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R3T1,11,226.0,80.0,202.0,23.0,64.0,37.0,27.0,729.0,R3,6.828846153833333,6.0,7.6,0.4656157451532314,2.371314685309091,1.55,3.61,0.520443239586866,1.1856573426545456,0.775,1.805,0.260221619793433,22.328373113888883,19.1,31.0,1.793287928640377,734.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R3T1,12,274.0,90.0,246.0,28.0,72.0,43.0,24.5,600.0,R3,6.828846153833333,6.0,7.6,0.4656157451532314,2.371314685309091,1.55,3.61,0.520443239586866,1.1856573426545456,0.775,1.805,0.260221619793433,22.328373113888883,19.1,31.0,1.793287928640377,734.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R1T2,1,175.0,75.0,158.0,17.0,59.0,33.0,25.5,648.0,R1,7.180894375851851,2.0,7.7,0.7492740574990945,2.247837037037037,1.06,3.2,0.5131258889273831,1.1239185185185185,0.53,1.6,0.25656294446369154,22.306647314905653,19.0,31.3,1.8197382244431504,736.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R1T2,2,234.0,67.0,224.0,4.0,47.0,34.0,25.0,624.0,R1,7.180894375851851,2.0,7.7,0.7492740574990945,2.247837037037037,1.06,3.2,0.5131258889273831,1.1239185185185185,0.53,1.6,0.25656294446369154,22.306647314905653,19.0,31.3,1.8197382244431504,736.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R1T2,3,259.0,78.0,227.0,29.0,61.0,43.0,29.5,870.0,R1,7.180894375851851,2.0,7.7,0.7492740574990945,2.247837037037037,1.06,3.2,0.5131258889273831,1.1239185185185185,0.53,1.6,0.25656294446369154,22.306647314905653,19.0,31.3,1.8197382244431504,736.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R1T2,4,275.0,72.0,243.0,28.0,54.0,38.0,28.5,810.0,R1,7.180894375851851,2.0,7.7,0.7492740574990945,2.247837037037037,1.06,3.2,0.5131258889273831,1.1239185185185185,0.53,1.6,0.25656294446369154,22.306647314905653,19.0,31.3,1.8197382244431504,736.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R1T2,5,266.0,62.0,235.0,27.0,45.0,35.0,27.5,756.0,R1,7.180894375851851,2.0,7.7,0.7492740574990945,2.247837037037037,1.06,3.2,0.5131258889273831,1.1239185185185185,0.53,1.6,0.25656294446369154,22.306647314905653,19.0,31.3,1.8197382244431504,736.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R1T2,6,266.0,80.0,212.0,47.0,62.0,35.0,29.5,868.0,R1,7.180894375851851,2.0,7.7,0.7492740574990945,2.247837037037037,1.06,3.2,0.5131258889273831,1.1239185185185185,0.53,1.6,0.25656294446369154,22.306647314905653,19.0,31.3,1.8197382244431504,736.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R1T2,7,226.0,60.0,193.0,14.0,43.0,33.0,24.5,600.0,R1,7.180894375851851,2.0,7.7,0.7492740574990945,2.247837037037037,1.06,3.2,0.5131258889273831,1.1239185185185185,0.53,1.6,0.25656294446369154,22.306647314905653,19.0,31.3,1.8197382244431504,736.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R1T2,8,264.0,58.0,234.0,30.0,39.0,34.0,24.5,594.0,R1,7.180894375851851,2.0,7.7,0.7492740574990945,2.247837037037037,1.06,3.2,0.5131258889273831,1.1239185185185185,0.53,1.6,0.25656294446369154,22.306647314905653,19.0,31.3,1.8197382244431504,736.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R1T2,9,277.0,57.0,249.0,28.0,39.0,40.0,30.5,928.0,R1,7.180894375851851,2.0,7.7,0.7492740574990945,2.247837037037037,1.06,3.2,0.5131258889273831,1.1239185185185185,0.53,1.6,0.25656294446369154,22.306647314905653,19.0,31.3,1.8197382244431504,736.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R1T2,10,238.0,68.0,200.0,30.0,52.0,36.0,27.5,750.0,R1,7.180894375851851,2.0,7.7,0.7492740574990945,2.247837037037037,1.06,3.2,0.5131258889273831,1.1239185185185185,0.53,1.6,0.25656294446369154,22.306647314905653,19.0,31.3,1.8197382244431504,736.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R1T2,11,282.0,55.0,256.0,26.0,37.0,49.0,31.0,960.0,R1,7.180894375851851,2.0,7.7,0.7492740574990945,2.247837037037037,1.06,3.2,0.5131258889273831,1.1239185185185185,0.53,1.6,0.25656294446369154,22.306647314905653,19.0,31.3,1.8197382244431504,736.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R1T2,12,234.0,61.0,206.0,27.0,43.0,37.0,24.5,600.0,R1,7.180894375851851,2.0,7.7,0.7492740574990945,2.247837037037037,1.06,3.2,0.5131258889273831,1.1239185185185185,0.53,1.6,0.25656294446369154,22.306647314905653,19.0,31.3,1.8197382244431504,736.0,360.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T2,1,244.0,57.0,208.0,35.0,38.0,34.0,24.0,560.0,R2,7.3900000000000015,7.0,7.9,0.21595369874118858,2.2931161103018867,1.6,3.19,0.4858125254628555,1.1465580551509433,0.8,1.595,0.24290626273142776,22.76341654566038,19.1,31.4,2.099985614920503,734.0,370.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T2,2,281.0,56.0,244.0,36.0,39.0,37.0,27.5,756.0,R2,7.3900000000000015,7.0,7.9,0.21595369874118858,2.2931161103018867,1.6,3.19,0.4858125254628555,1.1465580551509433,0.8,1.595,0.24290626273142776,22.76341654566038,19.1,31.4,2.099985614920503,734.0,370.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T2,3,292.0,62.0,251.0,37.0,44.0,43.0,27.0,728.0,R2,7.3900000000000015,7.0,7.9,0.21595369874118858,2.2931161103018867,1.6,3.19,0.4858125254628555,1.1465580551509433,0.8,1.595,0.24290626273142776,22.76341654566038,19.1,31.4,2.099985614920503,734.0,370.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T2,4,260.0,71.0,221.0,37.0,53.0,38.0,25.0,621.0,R2,7.3900000000000015,7.0,7.9,0.21595369874118858,2.2931161103018867,1.6,3.19,0.4858125254628555,1.1465580551509433,0.8,1.595,0.24290626273142776,22.76341654566038,19.1,31.4,2.099985614920503,734.0,370.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T2,5,315.0,67.0,264.0,44.0,48.0,43.0,28.0,783.0,R2,7.3900000000000015,7.0,7.9,0.21595369874118858,2.2931161103018867,1.6,3.19,0.4858125254628555,1.1465580551509433,0.8,1.595,0.24290626273142776,22.76341654566038,19.1,31.4,2.099985614920503,734.0,370.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T2,6,282.0,60.0,242.0,38.0,41.0,39.0,23.0,528.0,R2,7.3900000000000015,7.0,7.9,0.21595369874118858,2.2931161103018867,1.6,3.19,0.4858125254628555,1.1465580551509433,0.8,1.595,0.24290626273142776,22.76341654566038,19.1,31.4,2.099985614920503,734.0,370.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T2,7,274.0,63.0,232.0,38.0,44.0,45.0,28.0,783.0,R2,7.3900000000000015,7.0,7.9,0.21595369874118858,2.2931161103018867,1.6,3.19,0.4858125254628555,1.1465580551509433,0.8,1.595,0.24290626273142776,22.76341654566038,19.1,31.4,2.099985614920503,734.0,370.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T2,8,290.0,62.0,245.0,39.0,43.0,34.0,29.5,870.0,R2,7.3900000000000015,7.0,7.9,0.21595369874118858,2.2931161103018867,1.6,3.19,0.4858125254628555,1.1465580551509433,0.8,1.595,0.24290626273142776,22.76341654566038,19.1,31.4,2.099985614920503,734.0,370.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T2,9,260.0,72.0,216.0,38.0,54.0,40.0,27.0,728.0,R2,7.3900000000000015,7.0,7.9,0.21595369874118858,2.2931161103018867,1.6,3.19,0.4858125254628555,1.1465580551509433,0.8,1.595,0.24290626273142776,22.76341654566038,19.1,31.4,2.099985614920503,734.0,370.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T2,10,240.0,64.0,200.0,34.0,45.0,37.0,27.5,756.0,R2,7.3900000000000015,7.0,7.9,0.21595369874118858,2.2931161103018867,1.6,3.19,0.4858125254628555,1.1465580551509433,0.8,1.595,0.24290626273142776,22.76341654566038,19.1,31.4,2.099985614920503,734.0,370.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T2,11,264.0,56.0,227.0,36.0,39.0,45.0,25.5,648.0,R2,7.3900000000000015,7.0,7.9,0.21595369874118858,2.2931161103018867,1.6,3.19,0.4858125254628555,1.1465580551509433,0.8,1.595,0.24290626273142776,22.76341654566038,19.1,31.4,2.099985614920503,734.0,370.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R2T2,12,250.0,54.0,212.0,34.0,38.0,46.0,23.0,529.0,R2,7.3900000000000015,7.0,7.9,0.21595369874118858,2.2931161103018867,1.6,3.19,0.4858125254628555,1.1465580551509433,0.8,1.595,0.24290626273142776,22.76341654566038,19.1,31.4,2.099985614920503,734.0,370.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
Experiment 3,R3T2,1,241.0,63.0,205.0,35.0,48.0,38.0,26.0,667.0,R3,7.42,6.8,8.0,0.24573782151528267,2.3709579100188676,1.57,3.16,0.5444938468945837,1.1854789549999998,0.785,1.58,0.27224692344677537,22.915379084901957,19.6,32.7,1.964643275126633,740.0,380.0,45.0,25.461896067415733,17.88,44.49,2.893664290194108,61.47231741573034,37.73,72.21,5.477488603476529,450.3441573033708,405.65,551.48,22.03494647044849,14.45,4.8,8.15
